2020-04-27,44.459999,45.049999,43.860001,44.549999,40.918701,25580600
2020-04-28,45.200001,45.290001,43.480000,44.610001,40.973812,25680000
2020-04-29,45.349998,47.380001,44.840000,46.730000,42.921013,33207500
2020-04-30,45.709999,46.169998,44.759998,44.860001,41.203438,25720300
2020-05-04,43.700001,44.330002,43.400002,43.930000,40.349243,16994300
2020-05-05,44.450001,45.029999,43.700001,43.700001,40.137989,19070600
2020-05-06,44.189999,44.759998,43.610001,44.330002,40.716637,26602700
2020-05-07,45.630001,46.980000,45.450001,46.049999,42.296436,42194300
2020-05-08,47.500000,48.959999,46.970001,48.849998,44.868206,33922800
2020-05-11,48.209999,49.250000,47.730000,47.730000,43.839500,24783100
2020-05-12,48.430000,48.599998,47.459999,47.459999,43.591507,21806900
2020-05-13,48.169998,49.180000,47.660000,48.540001,44.583477,34159500
2020-05-14,47.950001,48.459999,46.939999,48.090000,44.170158,35513400
2020-05-15,48.689999,49.299999,48.049999,48.049999,44.133415,35196100
2020-05-18,50.340000,51.599998,49.950001,51.259998,47.081768,41936200
2020-05-19,51.299999,52.709999,51.090000,52.299999,48.036995,27704400
2020-05-20,53.369999,53.669998,52.500000,52.500000,48.220695,27014500
2020-05-21,52.290001,52.660000,50.369999,51.130001,46.962364,41802300
2020-05-22,50.770000,51.099998,49.900002,50.270000,46.172466,23933600
2020-05-25,51.410000,51.680000,49.919998,50.099998,46.016319,21162000
2020-05-26,50.380001,50.520000,48.840000,49.200001,45.189682,28917800
2020-05-27,49.840000,50.830002,48.779999,50.639999,46.512302,31932100
2020-05-28,51.000000,51.650002,50.049999,50.090000,46.007133,23530900
2020-05-29,51.400002,53.000000,51.060001,53.000000,48.679939,92646300
2020-06-01,52.820000,53.849998,52.500000,53.419998,49.065704,27152300
2020-06-02,53.799999,53.799999,53.000000,53.419998,49.065704,25602700
2020-06-03,53.900002,54.340000,53.380001,53.660000,49.286144,31584300
2020-06-04,53.720001,55.700001,53.520000,55.660000,51.123123,37638600
2020-06-05,56.389999,56.700001,54.340000,54.610001,50.158707,39799100
2020-06-08,54.980000,55.650002,53.980000,54.779999,50.314850,27456500
2020-06-09,54.160000,54.990002,54.119999,54.990002,50.507736,19860000
2020-06-10,54.910000,55.200001,53.759998,54.200001,49.782127,24321300
2020-06-12,53.709999,54.049999,51.980000,53.400002,49.047337,31223700
2020-06-15,52.500000,54.430000,52.130001,53.880001,49.488213,27425600
2020-06-16,55.490002,55.500000,54.220001,55.389999,50.875130,29329400
2020-06-17,55.490002,56.439999,55.150002,56.200001,51.619106,27840000
2020-06-18,56.299999,56.540001,55.610001,56.169998,51.591549,25770000
2020-06-19,56.330002,56.599998,54.709999,55.169998,50.673061,38079900
2020-06-22,55.000000,55.349998,54.430000,55.000000,50.516918,14891400
2020-06-23,55.529999,56.560001,55.369999,55.590000,51.058826,18272700
2020-06-24,56.250000,56.259998,54.820000,55.389999,50.875130,18156600
2020-06-25,55.500000,56.150002,54.869999,56.000000,51.435410,17051900
2020-06-26,55.900002,56.950001,55.209999,55.619999,51.086384,21655500
2020-06-29,55.439999,55.910000,54.840000,55.630001,51.095566,15453400
2020-06-30,55.439999,56.540001,55.009998,55.919998,51.361927,27462900
2020-07-01,56.080002,56.080002,54.049999,54.540001,50.094418,28999400
2020-07-02,54.849998,55.740002,54.750000,55.490002,50.966980,24148500
2020-07-03,55.200001,55.700001,54.930000,55.259998,50.755722,7831800
2020-07-06,56.090000,56.740002,55.590000,56.570000,51.958946,23609900
2020-07-07,56.740002,56.980000,56.099998,56.369999,51.775249,13598400
2020-07-08,56.900002,57.720001,55.790001,57.320000,52.647816,32634600
2020-07-09,57.520000,57.680000,56.060001,56.419998,51.821175,19741600
2020-07-10,56.520000,57.299999,56.160000,56.970001,52.326347,14728100
2020-07-13,57.730000,59.220001,57.650002,57.650002,52.950916,28780200
2020-07-14,57.919998,61.970001,57.900002,61.700001,56.670799,52234500
2020-07-15,62.299999,62.930000,60.389999,61.790001,56.753464,29833100
2020-07-16,61.299999,61.689999,59.849998,60.119999,55.219585,22788400
2020-07-17,60.500000,61.250000,60.320000,61.040001,56.064598,18896400
2020-07-20,61.119999,61.490002,60.349998,60.799999,55.844154,16491500
2020-07-21,60.439999,60.480000,59.270000,59.700001,54.833820,29043600
2020-07-22,59.930000,60.250000,58.799999,59.240002,54.411316,19644700
2020-07-23,59.900002,60.160000,58.639999,58.849998,54.053104,17291900
2020-07-24,58.570000,58.849998,57.820000,58.599998,53.823479,22544100
2020-07-27,59.099998,61.630001,58.980000,61.369999,56.367695,35124800
2020-07-28,60.700001,61.160000,60.200001,60.340000,55.421654,21707500
2020-07-29,61.209999,62.950001,60.849998,62.950001,57.818909,29486600
2020-07-30,62.299999,62.369999,60.650002,61.270000,56.275848,32210700
2020-07-31,61.099998,62.209999,60.500000,60.709999,55.761494,26318800
2020-08-03,61.860001,62.669998,60.259998,60.259998,55.348171,35910500
2020-08-04,60.259998,60.840000,59.360001,60.700001,55.752308,182535800
2020-08-05,61.900002,62.900002,61.849998,62.189999,57.120857,36999600
2020-08-06,62.619999,62.880001,61.279999,61.830002,56.790203,22468400
